timestamp,address,date,type,weather,road_conditions,lightning,vehicles,num_of_participants,num_dead,num_injured,lon,lat
2017-07-14T14:50:00Z,"Ленинский район, г Астрахань",2017-07-14,Столкновение,Температура выше +30С,Сухое,Светлое время суток,2,2,0,2,48.106787,46.394381
2017-08-10T21:15:00Z,Приволжский район,2017-08-10,Иной вид ДТП,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,1,0,1,41.397288,57.339991
2017-08-10T02:40:00Z,"Советский район, г Астрахань, ул Николая Островского, 148 О   1",2017-08-10,Наезд на препятствие,Ясно,Пыльное,"В темное время суток, освещение включено",1,1,0,1,48.059715,46.334661
2017-08-10T17:20:00Z,Наримановский район,2017-08-10,Столкновение,Ясно,Сухое,Светлое время суток,2,4,0,4,47.33269,46.425089
2017-08-09T17:05:00Z,"Советский район, г Астрахань, ул Аэропортовское шоссе, 11 Б",2017-08-09,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,3,0,2,48.016928,46.305122
2017-08-09T17:05:00Z,"Советский район, г Астрахань, ул Аэропортовское шоссе, 11 Б",2017-08-09,Наезд на пешехода,Температура выше +30С,Сухое,Светлое время суток,1,3,0,2,48.016928,46.305122
2017-08-09T00:10:00Z,Харабалинский район,2017-08-09,Столкновение,Ясно,Сухое,"В темное время суток, освещение отсутствует",2,2,1,1,47.651377,47.408973
2017-08-09T17:05:00Z,"Кировский район, г Астрахань, ул Студенческая, 6",2017-08-09,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.069255,46.344304
2017-08-09T17:05:00Z,"Кировский район, г Астрахань, ул Студенческая, 6",2017-08-09,Наезд на пешехода,Температура выше +30С,Сухое,Светлое время суток,1,2,0,1,48.069255,46.344304
2017-08-09T15:05:00Z,Камызякский район,2017-08-09,Наезд на велосипедиста,Ясно,Сухое,Светлое время суток,2,2,0,1,48.078139,46.07766
2017-08-09T17:00:00Z,Ахтубинский район,2017-08-09,Наезд на стоящее ТС,Ясно,Сухое,Светлое время суток,2,3,0,1,46.371134,48.268094
2017-08-08T14:30:00Z,"Камызякский район, с Образцово-Травино, ул М.Горького, 12",2017-08-08,Опрокидывание,Ясно,Сухое,Светлое время суток,1,1,0,1,48.006409,45.978794
2017-08-08T18:40:00Z,Володарский район,2017-08-08,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,42.985096,56.328289
2017-08-08T09:40:00Z,"Кировский район, г Астрахань, ул Бакинская, 129",2017-08-08,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,48.041273,46.341542
2017-08-07T11:05:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 229А",2017-08-07,Опрокидывание,Ясно,Сухое,Светлое время суток,1,1,0,1,47.980241,46.294718
2017-08-07T11:05:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 229А",2017-08-07,Опрокидывание,Температура выше +30С,Сухое,Светлое время суток,1,1,0,1,47.980241,46.294718
2017-08-07T17:10:00Z,"Харабалинский район, г Харабали, ул Волжская, 41в",2017-08-07,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,47.235933,47.417333
2017-08-06T15:40:00Z,"Трусовский район, г Астрахань, ул Димитрова, 5",2017-08-06,Наезд на препятствие,Ясно,Пыльное,Светлое время суток,1,2,0,1,47.982298,46.407761
2017-08-06T15:40:00Z,"Трусовский район, г Астрахань, ул Димитрова, 5",2017-08-06,Наезд на препятствие,Температура выше +30С,Пыльное,Светлое время суток,1,2,0,1,47.982298,46.407761
2017-08-06T20:30:00Z,"Камызякский район, г Камызяк, ул Молодежная, 1",2017-08-06,Столкновение,Пасмурно,Сухое,"В темное время суток, освещение включено",2,2,0,1,48.079649,46.120767
2017-08-05T20:00:00Z,"Ленинский район, г Астрахань, ул Полякова, 10",2017-08-05,Столкновение,Ясно,Сухое,Светлое время суток,3,3,0,2,48.043482,46.36465
2017-08-05T17:20:00Z,Камызякский район,2017-08-05,Съезд с дороги,Ясно,Сухое,Светлое время суток,1,1,0,1,48.078139,46.07766
2017-08-05T18:45:00Z,"Трусовский район, г Астрахань, ул Магистральная, 29",2017-08-05,Столкновение,Ясно,Сухое,Светлое время суток,2,4,0,4,47.98493,46.413024
2017-08-05T07:00:00Z,Ахтубинский район,2017-08-05,Опрокидывание,Ясно,Сухое,Светлое время суток,1,2,0,2,46.371134,48.268094
2017-08-05T17:55:00Z,"Ахтубинский район, с Ново-Николаевка, ул Советская, 107",2017-08-05,Наезд на препятствие,Ясно,Сухое,Светлое время суток,1,1,0,1,46.363795,48.054154
2017-08-05T11:55:00Z,"Советский район, г Астрахань, ул Кирова, 94",2017-08-05,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.038578,46.334412
2017-08-04T15:10:00Z,"Ленинский район, г Астрахань, ул Юрия Селенского, 11",2017-08-04,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.04403,46.367579
2017-08-03T20:25:00Z,"Кировский район, г Астрахань, ул Рылеева, 82 к. 1",2017-08-03,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.067665,46.350351
2017-08-03T12:20:00Z,"Ленинский район, г Астрахань, ул Савушкина, 29",2017-08-03,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.049582,46.36743
2017-08-03T13:20:00Z,"Кировский район, г Астрахань, ул Свердлова, 89",2017-08-03,Падение пассажира,Ясно,Пыльное,Светлое время суток,1,2,0,1,48.053148,46.348491
2017-08-03T13:20:00Z,"Кировский район, г Астрахань, ул Свердлова, 89",2017-08-03,Падение пассажира,Температура выше +30С,Пыльное,Светлое время суток,1,2,0,1,48.053148,46.348491
2017-08-03T06:40:00Z,"Трусовский район, г Астрахань, ул Пирогова, 142",2017-08-03,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,47.989808,46.347913
2017-08-02T21:20:00Z,"Трусовский район, г Астрахань, пер Лобачевского, 14",2017-08-02,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение включено",1,2,0,1,47.924051,46.2672
2017-08-02T21:05:00Z,Харабалинский район,2017-08-02,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,0,1,47.651377,47.408973
2017-08-02T00:40:00Z,"Кировский район, г Астрахань, ул Куликова, 63",2017-08-02,Наезд на стоящее ТС,Ясно,Сухое,"В темное время суток, освещение отсутствует",2,3,0,1,48.074196,46.356422
2017-08-02T14:45:00Z,Харабалинский район,2017-08-02,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,47.651377,47.408973
2017-08-01T19:00:00Z,Ахтубинский район,2017-08-01,Столкновение,Ясно,Сухое,Светлое время суток,2,5,0,4,46.371134,48.268094
2017-08-01T22:50:00Z,Камызякский район,2017-08-01,Иной вид ДТП,Пасмурно,Сухое,"В темное время суток, освещение отсутствует",1,1,0,1,48.078139,46.07766
2017-07-31T12:30:00Z,"Икрянинский район, с Бахтемир, ул Садовая, 44",2017-07-31,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,47.816245,46.157398
2017-07-31T12:50:00Z,"Камызякский район, г Камызяк, ул Пушкина, 141А",2017-07-31,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.068132,46.094162
2017-07-30T09:35:00Z,"Советский район, г Астрахань, ул Кирова, 94",2017-07-30,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.038578,46.334412
2017-07-30T12:45:00Z,"Трусовский район, г Астрахань, ул Дзержинского, 80лит83",2017-07-30,Столкновение,Ясно,Сухое,Светлое время суток,4,5,0,1,47.990661,46.340429
2017-07-29T13:40:00Z,"Ленинский район, г Астрахань, ул Савушкина, 16Б",2017-07-29,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,3,0,1,48.048576,46.370197
2017-07-29T13:40:00Z,"Ленинский район, г Астрахань, ул Савушкина, 16Б",2017-07-29,Наезд на пешехода,Температура выше +30С,Сухое,Светлое время суток,1,3,0,1,48.048576,46.370197
2017-07-29T10:35:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 249",2017-07-29,Падение пассажира,Ясно,Сухое,Светлое время суток,1,2,0,1,47.971662,46.282418
2017-07-29T12:20:00Z,"Кировский район, г Астрахань, ул Зеленгинская 3-я, 11",2017-07-29,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,48.078669,46.352646
2017-07-29T12:20:00Z,"Кировский район, г Астрахань, ул Зеленгинская 3-я, 11",2017-07-29,Столкновение,Температура выше +30С,Сухое,Светлое время суток,2,2,0,1,48.078669,46.352646
2017-07-28T16:05:00Z,"Ленинский район, г Астрахань, ул Ереванская, 1 Д",2017-07-28,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,48.085506,46.372262
2017-07-28T11:00:00Z,"Кировский район, г Астрахань, ул 11 Красной Армии, 1",2017-07-28,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.075983,46.358916
2017-07-28T19:26:00Z,"Ленинский район, г Астрахань, ул Савушкина, 5",2017-07-28,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.050669,46.374295
2017-08-24T09:14:00Z,"Наримановский район, с Солянка, ул Магистральная, 11 А",2017-08-24,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,47.997992000000004,46.389961
2017-08-24T10:10:00Z,"Советский район, г Астрахань, ул Кубанская, 28 1",2017-08-24,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,48.038407,46.329253
2017-08-24T06:00:00Z,Приволжский район,2017-08-24,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,2,41.397288,57.339991
2017-08-23T15:05:00Z,"Советский район, г Астрахань, ул Николая Островского, 66 2",2017-08-23,Наезд на велосипедиста,Ясно,Сухое,Светлое время суток,2,2,0,1,48.026792,46.333037
2017-08-23T01:27:00Z,"Советский район, г Астрахань, ул Николая Островского, 67",2017-08-23,Столкновение,Ясно,Сухое,"В темное время суток, освещение включено",3,3,0,1,48.031795,46.334599
2017-08-23T22:12:00Z,Ахтубинский район,2017-08-23,Столкновение,Ясно,Сухое,"В темное время суток, освещение отсутствует",2,4,0,3,46.371134,48.268094
2017-08-22T23:00:00Z,"Володарский район, с Тишково, ул Гагарина, 23",2017-08-22,Опрокидывание,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,1,0,1,48.603798,46.014356
2017-08-22T06:50:00Z,"Кировский район, г Астрахань, ул Набережная Приволжского затона, 16 А",2017-08-22,Падение пассажира,Ясно,Сухое,Светлое время суток,1,2,0,1,48.009481,46.339707
2017-08-22T14:05:00Z,"Ленинский район, г Астрахань, ул Ереванская, 1",2017-08-22,Наезд на препятствие,Ясно,Сухое,Светлое время суток,1,2,0,2,48.083323,46.373176
2017-08-21T17:45:00Z,"Приволжский район, с Три Протока, ул Ленина, 1",2017-08-21,Опрокидывание,Ясно,Сухое,Светлое время суток,1,1,0,1,48.135757,46.326665
2017-08-21T09:30:00Z,"Кировский район, г Астрахань, ул Набережная Приволжского затона, 20 Б",2017-08-21,Наезд на пешехода,Пасмурно,Сухое,Светлое время суток,1,2,0,1,48.005286,46.336073
2017-08-21T18:14:00Z,"Ленинский район, г Астрахань, ул Ботвина, 8",2017-08-21,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.064835,46.371459
2017-08-21T13:20:00Z,Енотаевский район,2017-08-21,Опрокидывание,Пасмурно,Сухое,Светлое время суток,1,1,0,1,47.096469,47.054217
2017-08-20T19:30:00Z,Камызякский район,2017-08-20,Опрокидывание,Пасмурно,Сухое,Сумерки,1,3,0,3,48.078139,46.07766
2017-08-20T21:00:00Z,"Ленинский район, г Астрахань, ул Савушкина, 45 Б",2017-08-20,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение включено",1,2,0,1,48.048252,46.362753
2017-08-20T16:15:00Z,Приволжский район,2017-08-20,Опрокидывание,Ясно,Сухое,Светлое время суток,1,1,0,1,41.397288,57.339991
2017-08-20T10:10:00Z,"Кировский район, г Астрахань, ул Свердлова, 89",2017-08-20,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,48.053148,46.348491
2017-08-20T00:55:00Z,"Советский район, г Астрахань, проезд Воробьева, 3",2017-08-20,Столкновение,Ясно,Сухое,"В темное время суток, освещение включено",2,3,0,2,48.049555,46.332408
2017-08-20T18:00:00Z,"Кировский район, г Астрахань, ул Софьи Перовской, 103 25",2017-08-20,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.07831,46.346899
2017-08-19T01:05:00Z,"Советский район, г Астрахань, ул Мечникова, 36",2017-08-19,Наезд на препятствие,Ясно,Пыльное,"В темное время суток, освещение включено",1,1,0,1,48.041659,46.341144
2017-08-19T21:45:00Z,"Трусовский район, г Астрахань, ул Пирогова, 145",2017-08-19,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение включено",1,2,0,1,47.989494,46.348105
2017-08-19T11:00:00Z,"Ленинский район, г Астрахань, ул Ереванская, 5",2017-08-19,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.087967,46.370807
2017-08-19T19:10:00Z,"Лиманский район, с Лесное",2017-08-19,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,47.523331,45.779229
2017-08-19T09:48:00Z,"Наримановский район, с Солянка, ул Северная, 12Б",2017-08-19,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,47.998405,46.39637
2017-08-19T09:48:00Z,"Наримановский район, с Солянка, ул Северная, 12Б",2017-08-19,Столкновение,Температура выше +30С,Сухое,Светлое время суток,2,3,0,1,47.998405,46.39637
2017-08-19T00:05:00Z,Ахтубинский район,2017-08-19,Столкновение,Ясно,Сухое,"В темное время суток, освещение отсутствует",2,3,0,2,46.371134,48.268094
2017-08-19T16:40:00Z,Камызякский район,2017-08-19,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.078139,46.07766
2017-08-18T17:50:00Z,"Трусовский район, г Астрахань, ул Пирогова, 7",2017-08-18,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.002088,46.357909
2017-08-18T17:50:00Z,"Трусовский район, г Астрахань, ул Пирогова, 7",2017-08-18,Наезд на пешехода,Температура выше +30С,Сухое,Светлое время суток,1,2,0,1,48.002088,46.357909
2017-08-17T10:50:00Z,"Ленинский район, г Астрахань, ул Новороссийская, 65",2017-08-17,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.102897,46.379772
2017-08-17T16:30:00Z,Наримановский район,2017-08-17,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,47.33269,46.425089
2017-08-17T19:40:00Z,"Ленинский район, г Астрахань, ул Новороссийская, 67",2017-08-17,Наезд на пешехода,Ясно,Сухое,Сумерки,1,2,0,1,48.10331,46.37943
2017-08-16T23:50:00Z,"Володарский район, п Володарский, ул Мичурина, 25 б",2017-08-16,Наезд на велосипедиста,Ясно,Сухое,"В темное время суток, освещение включено",2,2,0,1,48.538688,46.402224
2017-08-16T08:40:00Z,"Приволжский район, с Растопуловка, ул Мира, 1",2017-08-16,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.046833,46.501361
2017-08-16T16:30:00Z,Наримановский район,2017-08-16,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,47.33269,46.425089
2017-08-15T16:30:00Z,"Володарский район, п Володарский, ул Мичурина, 37",2017-08-15,Столкновение,Ясно,Сухое,Светлое время суток,3,5,0,2,48.530594,46.401466
2017-08-15T10:15:00Z,"Ленинский район, г Астрахань, ул Яблочкова, 1 г",2017-08-15,Наезд на пешехода,Ясно,Сухое,Светлое время суток,2,2,0,1,48.080493,46.371658
2017-08-15T10:15:00Z,"Ленинский район, г Астрахань, ул Яблочкова, 1 г",2017-08-15,Наезд на пешехода,Температура выше +30С,Сухое,Светлое время суток,2,2,0,1,48.080493,46.371658
2017-08-15T09:00:00Z,"Наримановский район, с Солянка, ул Калинина, 21",2017-08-15,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.00737,46.382955
2017-08-15T08:00:00Z,"Кировский район, г Астрахань, ул Бориса Алексеева, 63 к. 1",2017-08-15,Наезд на велосипедиста,Ясно,Сухое,Светлое время суток,2,2,0,1,48.077142,46.352528
2017-08-14T22:50:00Z,"Трусовский район, г Астрахань, ул Дзержинского, 80 б",2017-08-14,Столкновение,Ясно,Сухое,"В темное время суток, освещение включено",2,3,0,2,47.990176,46.341181
2017-08-14T16:20:00Z,"Советский район, г Астрахань, ул Боевая, 132",2017-08-14,Наезд на стоящее ТС,Ясно,Пыльное,Светлое время суток,2,4,0,2,48.022992,46.314596
2017-08-14T16:15:00Z,"Трусовский район, г Астрахань, пл Заводская, 82 В",2017-08-14,Столкновение,Ясно,Сухое,Светлое время суток,2,4,0,3,47.979882,46.334294
2017-08-14T08:55:00Z,"Кировский район, г Астрахань, ул Володарского, 9",2017-08-14,Наезд на пешехода,Ясно,Пыльное,Светлое время суток,1,3,0,2,48.040428,46.351334
2017-08-13T18:30:00Z,"Кировский район, г Астрахань, ул Свердлова, 56",2017-08-13,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,3,0,2,48.04527,46.351178
2017-08-13T18:30:00Z,"Кировский район, г Астрахань, ул Свердлова, 56",2017-08-13,Наезд на пешехода,Температура выше +30С,Сухое,Светлое время суток,1,3,0,2,48.04527,46.351178
2017-08-13T18:30:00Z,"Ленинский район, г Астрахань, ул 28 Армии, 8",2017-08-13,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.053759,46.37325
2017-08-12T20:05:00Z,"Енотаевский район, с Енотаевка, ул Куйбышева, 3",2017-08-12,Столкновение,Ясно,Сухое,Светлое время суток,2,5,0,2,47.038322,47.252131
2017-08-11T10:20:00Z,"Советский район, г Астрахань, ул Богдана Хмельницкого, 15",2017-08-11,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.017755,46.334686
2017-08-11T14:30:00Z,"Советский район, г Астрахань, ул Кубанская, 5",2017-08-11,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.040311,46.329676
2017-08-11T15:00:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 46",2017-08-11,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,47.994461,46.3107
2017-08-11T17:40:00Z,"Ленинский район, г Астрахань, ул Социалистическая, 29",2017-08-11,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.074519,46.374885
2017-08-11T17:27:00Z,"Трусовский район, г Астрахань, ул Тренева, 1",2017-08-11,Наезд на пешехода,Ясно,Пыльное,Светлое время суток,1,2,0,1,47.980412,46.414956
2017-08-11T09:45:00Z,"Наримановский район, с Солянка, ул Луговая, 12 А   4",2017-08-11,Падение пассажира,Ясно,Сухое,Светлое время суток,1,2,0,1,48.008233,46.382197
2017-08-11T13:45:00Z,"Кировский район, г Астрахань, ул Рылеева, 4",2017-08-11,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.057128,46.351228
2017-08-11T07:15:00Z,"Кировский район, г Астрахань, ул Победы, 48А",2017-08-11,Наезд на велосипедиста,Ясно,Сухое,Светлое время суток,2,2,0,1,48.057829,46.353598
2017-08-11T15:50:00Z,Лиманский район,2017-08-11,Опрокидывание,Ясно,Сухое,Светлое время суток,1,1,0,1,47.336984,45.839287
2017-08-11T14:00:00Z,"Наримановский район, с Солянка, ул Советская, 1",2017-08-11,Падение пассажира,Ясно,Пыльное,Светлое время суток,1,2,0,1,48.011161,46.376527
2017-08-11T17:55:00Z,Енотаевский район,2017-08-11,Столкновение,Ясно,Сухое,Светлое время суток,2,4,0,2,47.096469,47.054217
2017-09-07T17:00:00Z,"Харабалинский район, г Харабали, ул Юбилейная, 46",2017-09-07,Наезд на пешехода,Пасмурно,Мокрое,Светлое время суток,1,2,0,1,47.236202,47.41565
2017-09-07T11:30:00Z,"Ленинский район, г Астрахань, ул Набережная Казачьего ерика, 26",2017-09-07,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.100265,46.353766
2017-09-07T19:45:00Z,Черноярский район,2017-09-07,Столкновение,Пасмурно,Сухое,"В темное время суток, освещение отсутствует",2,2,0,1,45.966227,48.010561
2017-09-07T12:20:00Z,"Советский район, г Астрахань, ул Ахшарумова, 80",2017-09-07,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.034877,46.337399
2017-09-07T12:30:00Z,"Советский район, г Астрахань, ул Боевая, 126 87к8",2017-09-07,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.022471,46.318051
2017-09-05T07:30:00Z,"Советский район, г Астрахань, ул Николая Островского, 152",2017-09-05,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.066542,46.337654
2017-09-05T20:00:00Z,Красноярский район,2017-09-05,Иной вид ДТП,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,1,0,1,50.392586,53.602873
2017-09-05T17:30:00Z,Красноярский район,2017-09-05,Наезд на препятствие,Ясно,Сухое,Светлое время суток,1,3,0,2,50.392586,53.602873
2017-09-05T02:10:00Z,"Трусовский район, г Астрахань, ул Комсомольская, 10",2017-09-05,Наезд на стоящее ТС,Ясно,Пыльное,"В темное время суток, освещение включено",2,3,0,2,48.003382,46.356615
2017-09-04T20:30:00Z,"Ленинский район, г Астрахань, ул Федеративная, 71",2017-09-04,Наезд на стоящее ТС,Ясно,Пыльное,"В темное время суток, освещение включено",2,3,0,1,48.090321,46.384062
2017-09-04T16:50:00Z,"Приволжский район, п Новоначаловский, ул Заречная, 7",2017-09-04,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.137249,46.338699
2017-09-04T19:45:00Z,"Советский район, г Астрахань, ул Джона Рида, 41",2017-09-04,Наезд на пешехода,Ясно,Пыльное,Светлое время суток,1,2,0,1,48.061044,46.336092
2017-09-03T20:05:00Z,"Трусовский район, г Астрахань, ул Советской Гвардии, 1Г",2017-09-03,Наезд на пешехода,Ясно,Сухое,Сумерки,1,2,0,1,47.959993,46.443759
2017-09-03T13:35:00Z,"Трусовский район, г Астрахань, ул Пирогова, 16",2017-09-03,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.001585,46.357038
2017-09-03T20:05:00Z,"Кировский район, г Астрахань, ул Баумана, 11 корп.1",2017-09-03,Наезд на пешехода,Ясно,Сухое,Сумерки,2,5,1,2,48.058871,46.344118
2017-09-02T12:30:00Z,"Ленинский район, г Астрахань, ул Соликамская, 23",2017-09-02,Наезд на велосипедиста,Ясно,Сухое,Светлое время суток,2,2,0,1,48.098899,46.385716
2017-09-01T08:10:00Z,"Наримановский район, с Старокучергановка, ул Победы, 131",2017-09-01,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,47.971536,46.329527
2017-08-31T14:30:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 267",2017-08-31,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,47.96983,46.278089
2017-08-31T14:30:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 267",2017-08-31,Наезд на пешехода,Температура выше +30С,Сухое,Светлое время суток,1,2,0,1,47.96983,46.278089
2017-08-31T16:30:00Z,"Советский район, г Астрахань, ул Котельная 1-я, 22",2017-08-31,Наезд на пешехода,Ясно,Пыльное,Светлое время суток,1,2,0,1,47.999923,46.304686
2017-08-31T10:30:00Z,"Советский район, г Астрахань, ул Николая Островского, 47",2017-08-31,Наезд на препятствие,Ясно,Сухое,Светлое время суток,1,1,0,1,48.021231,46.333609
2017-08-31T12:30:00Z,Володарский район,2017-08-31,Иной вид ДТП,Ясно,Сухое,Светлое время суток,1,3,0,1,42.985096,56.328289
2017-08-31T23:35:00Z,"Кировский район, г Астрахань, ул Свердлова, 44",2017-08-31,Столкновение,Ясно,Сухое,"В темное время суток, освещение включено",2,2,0,1,48.042171,46.351776
2017-08-31T15:20:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 111",2017-08-31,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,47.996995,46.31253
2017-08-31T15:20:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 111",2017-08-31,Столкновение,Температура выше +30С,Сухое,Светлое время суток,2,3,0,1,47.996995,46.31253
2017-08-30T12:12:00Z,"Кировский район, г Астрахань, ул Чехова, 3",2017-08-30,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.040859,46.355638
2017-08-30T12:12:00Z,"Кировский район, г Астрахань, ул Чехова, 3",2017-08-30,Наезд на пешехода,Температура выше +30С,Сухое,Светлое время суток,1,2,0,1,48.040859,46.355638
2017-08-30T10:00:00Z,Лиманский район,2017-08-30,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,47.336984,45.839287
2017-08-30T07:00:00Z,"Харабалинский район, г Харабали",2017-08-30,Опрокидывание,Дождь,Мокрое,Светлое время суток,1,1,0,1,47.252058,47.409315
2017-08-29T16:10:00Z,"Ленинский район, г Астрахань, ул Космонавта Комарова, 63",2017-08-29,Столкновение,Ясно,Сухое,Светлое время суток,3,4,0,1,48.11612,46.356839
2017-08-29T10:30:00Z,"Советский район, г Астрахань, ул Пороховая, 18",2017-08-29,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.021537,46.331326
2017-08-29T17:50:00Z,"Советский район, г Астрахань, ул Богдана Хмельницкого, 54",2017-08-29,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.03122,46.336322
2017-08-29T17:50:00Z,"Советский район, г Астрахань, ул Богдана Хмельницкого, 54",2017-08-29,Наезд на пешехода,Температура выше +30С,Сухое,Светлое время суток,1,2,0,1,48.03122,46.336322
2017-08-28T17:30:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 127",2017-08-28,Наезд на велосипедиста,Ясно,Сухое,Светлое время суток,2,2,0,1,47.992665,46.308091
2017-08-28T15:55:00Z,"Кировский район, г Астрахань, ул Кирова, 39",2017-08-28,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.037796,46.344236
2017-08-27T19:15:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 64",2017-08-27,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,47.980996,46.296797
2017-08-27T14:20:00Z,"Советский район, г Астрахань, ул Боевая, 71",2017-08-27,Наезд на препятствие,Ясно,Пыльное,Светлое время суток,1,2,0,2,48.022273,46.327467
2017-08-27T14:20:00Z,"Советский район, г Астрахань, ул Боевая, 71",2017-08-27,Наезд на препятствие,Температура выше +30С,Пыльное,Светлое время суток,1,2,0,2,48.022273,46.327467
2017-08-26T10:30:00Z,"Трусовский район, г Астрахань, ул Бирюзова, 62",2017-08-26,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,47.998603,46.397923
2017-08-26T10:30:00Z,"Трусовский район, г Астрахань, ул Бирюзова, 62",2017-08-26,Наезд на пешехода,Температура выше +30С,Сухое,Светлое время суток,1,2,0,1,47.998603,46.397923
2017-08-26T14:10:00Z,"Советский район, г Астрахань, ул Виноградная 1-я, 5",2017-08-26,Столкновение,Ясно,Сухое,Светлое время суток,2,5,0,4,47.976091,46.273978
2017-08-25T20:20:00Z,"Приволжский район, п Новоначаловский",2017-08-25,Наезд на пешехода,Пасмурно,Сухое,"В темное время суток, освещение отсутствует",1,2,0,1,48.137249,46.338699
2015-04-23T12:20:00Z,"Кировский район, г Астрахань, ул Ногина, 3",2015-04-23,Столкновение,Пасмурно,Сухое,Светлое время суток,3,3,0,1,48.054514,46.347222
