timestamp,address,vehicle_id,type_of_vehicle,model_of_vehicle,color,technical_issues,year,engine_location,is_escaped
2015-04-13T07:45:00Z,"Кировский район, г Астрахань, ул Куликова, 38",ТС3,"А-класс (особо малый) до 3,5 м",Прочие марки легковых ТС Прочие марки легковых ТС,Многоцветный,Не устанавливались,2012,Полноприводный,Нет
2015-04-13T08:30:00Z,"Ленинский район, г Астрахань, ул Латышева, 18",ТС1,Одноэтажные длиной не более 5 м,Прочие марки автобусов Прочие марки автобусов,Белый,Технические неисправности отсутствуют,2011,Задний,Да
2015-04-12T21:50:00Z,"Ленинский район, г Астрахань, ул Аксакова, 12",ТС1,Мотоциклы,Прочие марки мотоциклов Прочие марки мотоциклов,Красный,Технические неисправности отсутствуют,2013,Иной,Нет
2015-04-12T19:30:00Z,"Кировский район, г Астрахань, ул Адмиралтейская, 11а",ТС1,"В-класс (малый) до 3,9 м",VOLKSWAGEN Passat,Иные цвета,Технические неисправности отсутствуют,2001,Передний,Нет
2015-04-12T19:30:00Z,"Кировский район, г Астрахань, ул Адмиралтейская, 11а",ТС2,"В-класс (малый) до 3,9 м",OPEL Astra,Синий,Технические неисправности отсутствуют,2010,Передний,Нет
2015-04-12T19:45:00Z,Приволжский район,ТС1,"А-класс (особо малый) до 3,5 м",ВАЗ ВАЗ 2114 и модификации,Зеленый,Технические неисправности отсутствуют,2006,Передний,Нет
2015-04-12T19:45:00Z,Приволжский район,ТС2,"А-класс (особо малый) до 3,5 м",ВАЗ ВАЗ 2113 и модификации,Белый,Технические неисправности отсутствуют,1999,Передний,Нет
2015-04-12T13:30:00Z,"Приволжский район, с Карагали",ТС1,Мотоциклы,HONDA Прочие модели Honda,Белый,Технические неисправности отсутствуют,1991,Иной,Нет
2015-04-12T13:30:00Z,"Приволжский район, с Карагали",ТС2,"В-класс (малый) до 3,9 м",FORD Прочие модели Ford,Черный,Технические неисправности отсутствуют,2012,Передний,Нет
2015-04-12T18:30:00Z,"Советский район, г Астрахань, ул Боевая, 132",ТС1,Одноэтажные длиной от 8 до 12 м,NEOPLAN Прочие модели Neoplan,Белый,Технические неисправности отсутствуют,1988,Задний,Нет
2015-04-12T18:30:00Z,"Советский район, г Астрахань, ул Боевая, 132",ТС2,"В-класс (малый) до 3,9 м",MERCEDES E-класс,Иные цвета,Технические неисправности отсутствуют,1992,Задний,Нет
2015-04-12T18:20:00Z,"Советский район, г Астрахань, ул Аэропортовское шоссе, 44",ТС1,"В-класс (малый) до 3,9 м",KIA Ceed,Иные цвета,Технические неисправности отсутствуют,2014,Передний,Нет
2015-04-12T18:20:00Z,"Советский район, г Астрахань, ул Аэропортовское шоссе, 44",ТС2,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2114 и модификации,Иные цвета,Технические неисправности отсутствуют,2008,Передний,Нет
2015-04-12T18:20:00Z,"Советский район, г Астрахань, ул Аэропортовское шоссе, 44",ТС3,"В-класс (малый) до 3,9 м",MAZDA Прочие модели Mazda,Иные цвета,Технические неисправности отсутствуют,2001,Передний,Нет
2015-04-12T19:15:00Z,"Ленинский район, г Астрахань, ул 28 Армии, 16",ТС1,"В-класс (малый) до 3,9 м",CHEVROLET Lanos,Иные цвета,Технические неисправности отсутствуют,2006,Передний,Нет
2015-04-12T19:15:00Z,"Ленинский район, г Астрахань, ул 28 Армии, 16",ТС2,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2114 и модификации,Иные цвета,Технические неисправности отсутствуют,2010,Передний,Нет
2015-04-12T19:15:00Z,"Ленинский район, г Астрахань, ул 28 Армии, 16",ТС3,"В-класс (малый) до 3,9 м",BMW 3er,Зеленый,Технические неисправности отсутствуют,1999,Задний,Нет
2015-04-11T16:40:00Z,"Кировский район, г Астрахань, ул Коммунистическая, 25",ТС1,"В-класс (малый) до 3,9 м",CHEVROLET Aveo,Серый,Технические неисправности отсутствуют,2010,Передний,Нет
2015-04-11T16:40:00Z,"Кировский район, г Астрахань, ул Коммунистическая, 25",ТС2,"В-класс (малый) до 3,9 м",TOYOTA Camry,Иные цвета,Технические неисправности отсутствуют,2003,Передний,Нет
2015-04-11T18:30:00Z,"Ленинский район, г Астрахань, ул Бабаевского, 27",ТС1,Велосипеды,NA,Синий,Технические неисправности отсутствуют,NA,Иной,Нет
2015-04-11T18:30:00Z,"Ленинский район, г Астрахань, ул Бабаевского, 27",ТС2,Бортовые,MITSUBISHI Прочие модели MITSUBISHI,Белый,Технические неисправности отсутствуют,2005,Задний,Нет
2015-04-11T13:30:00Z,"Советский район, г Астрахань, проезд Аэропортовский, 70",ТС1,Минивэны и универсалы повышенной вместимости,VOLKSWAGEN Прочие модели Volkswagen,Иные цвета,Технические неисправности отсутствуют,2012,Полноприводный,Нет
2015-04-11T13:30:00Z,"Советский район, г Астрахань, проезд Аэропортовский, 70",ТС2,Минивэны и универсалы повышенной вместимости,HYUNDAI Прочие модели Hyundai,Иные цвета,Технические неисправности отсутствуют,2011,Полноприводный,Нет
2015-04-11T13:30:00Z,"Советский район, г Астрахань, проезд Аэропортовский, 70",ТС3,Минивэны и универсалы повышенной вместимости,VOLKSWAGEN Touareg,Серый,Технические неисправности отсутствуют,2007,Полноприводный,Нет
2015-04-11T16:25:00Z,"Кировский район, г Астрахань, ул Калинина, 32",ТС1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI Прочие модели Hyundai,Белый,Технические неисправности отсутствуют,2014,Передний,Нет
2015-04-11T16:25:00Z,"Кировский район, г Астрахань, ул Калинина, 32",ТС2,Одноэтажные длиной не более 5 м,Прочие марки автобусов Прочие марки автобусов,Белый,Технические неисправности отсутствуют,2002,Задний,Нет
2015-04-11T16:25:00Z,"Кировский район, г Астрахань, ул Калинина, 32",ТС3,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ ВАЗ 2114 и модификации,Белый,Технические неисправности отсутствуют,2013,Передний,Нет
2015-04-11T19:45:00Z,"Ленинский район, г Астрахань, ул Савушкина, 32 б лит г",ТС1,Минивэны и универсалы повышенной вместимости,RENAULT Прочие модели Renault,Иные цвета,Технические неисправности отсутствуют,2011,Полноприводный,Нет
2015-04-11T19:45:00Z,"Ленинский район, г Астрахань, ул Савушкина, 32 б лит г",ТС2,"С-класс (малый средний, компактный) до 4,3 м",NISSAN Almera,Иные цвета,Технические неисправности отсутствуют,2009,Передний,Нет
2015-04-10T09:50:00Z,"Советский район, г Астрахань, ул Боевая, 134 к.4",ТС1,Бортовые,HYUNDAI Прочие модели HYUNDAI,Белый,Технические неисправности отсутствуют,2014,Передний,Нет
2015-04-10T09:50:00Z,"Советский район, г Астрахань, ул Боевая, 134 к.4",ТС2,"А-класс (особо малый) до 3,5 м",ВАЗ ВАЗ 2115 и модификации,Многоцветный,Технические неисправности отсутствуют,2008,Передний,Нет
2015-04-10T07:30:00Z,"Кировский район, г Астрахань, ул Набережная 1 Мая, 17",ТС1,"А-класс (особо малый) до 3,5 м",ВАЗ ВАЗ 2115 и модификации,Многоцветный,Технические неисправности отсутствуют,2004,Передний,Нет
2015-04-10T07:30:00Z,"Кировский район, г Астрахань, ул Набережная 1 Мая, 17",ТС2,"А-класс (особо малый) до 3,5 м",DAEWOO Прочие модели Daewoo,Белый,Не устанавливались,2014,Передний,Нет
2015-04-10T23:30:00Z,Енотаевский район,ТС1,"В-класс (малый) до 3,9 м",FORD Focus,Красный,Технические неисправности отсутствуют,2006,Передний,Нет
2015-04-10T20:20:00Z,"Ахтубинский район, г Ахтубинск, ул Волгоградская, 101",ТС1,Мотоциклы,Прочие марки ТС Прочие марки и модели ТС,Оранжевый,Не устанавливались,2012,Иной,Нет
2015-04-10T20:20:00Z,"Ахтубинский район, г Ахтубинск, ул Волгоградская, 101",ТС2,"В-класс (малый) до 3,9 м",FORD Mondeo,Иные цвета,Не устанавливались,1997,Передний,Нет
2015-04-10T22:50:00Z,Харабалинский район,ТС1,Бортовые,КАМАЗ Прочие модели КАМАЗ,Синий,Технические неисправности отсутствуют,2013,Задний,Нет
2015-04-10T22:50:00Z,Харабалинский район,ТС2,"В-класс (малый) до 3,9 м",ГАЗ Прочие модели ГАЗ,Белый,Технические неисправности отсутствуют,2000,Задний,Нет
2015-04-10T18:20:00Z,Камызякский район,ТС1,"С-класс (малый средний, компактный) до 4,3 м",NISSAN Patrol,Серый,Разрыв колеса,2008,Полноприводный,Нет
2015-04-10T18:20:00Z,Камызякский район,ТС2,"В-класс (малый) до 3,9 м","ВАЗ  Жигули  ВАЗ-2108, 09 и модификации",Иные цвета,Технические неисправности отсутствуют,2003,Передний,Нет
2015-04-10T13:25:00Z,"Ленинский район, г Астрахань, проезд геолога Волкова",ТС1,Минивэны и универсалы повышенной вместимости,HYUNDAI Прочие модели Hyundai,Многоцветный,Технические неисправности отсутствуют,2011,Передний,Нет
2017-09-21T13:00:00Z,Харабалинский район,ТС1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки ТС Прочие марки и модели ТС,Красный,Разрыв колеса,2015,Иной,Нет
2017-09-21T10:20:00Z,"Харабалинский район, г Харабали, ул Советская, 75",ТС1,"В-класс (малый) до 3,9 м",FORD Focus,Белый,Технические неисправности отсутствуют,2013,Передний,Нет
2017-09-21T10:20:00Z,"Харабалинский район, г Харабали, ул Советская, 75",ТС2,"В-класс (малый) до 3,9 м",ВАЗ Kalina,Коричневый,Технические неисправности отсутствуют,2014,Задний,Нет
2017-09-21T10:00:00Z,"Володарский район, п Володарский, ул Маяковского, 2",ТС1,Иные ТС,NA,NA,Технические неисправности отсутствуют,NA,NA,Да
2017-09-20T14:15:00Z,"Кировский район, г Астрахань, ул Эспланадная, 35",ТС1,"В-класс (малый) до 3,9 м",TOYOTA Paseo,Красный,Технические неисправности отсутствуют,2004,Передний,Нет
2017-09-20T11:11:00Z,"Советский район, г Астрахань, ул Набережная Приволжского затона, 15 Б",ТС1,Прочие одноярусные,"ГАЗ 3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Белый,Технические неисправности отсутствуют,2003,Задний,Нет
2017-09-20T07:20:00Z,"Трусовский район, г Астрахань, ул Пушкина, 46",ТС1,Минивэны и универсалы повышенной вместимости,HYUNDAI Прочие модели Hyundai,Белый,Технические неисправности отсутствуют,2016,Передний,Нет
2017-09-20T07:20:00Z,"Трусовский район, г Астрахань, ул Пушкина, 46",ТС2,Прочие легковые автомобили,ВАЗ ВАЗ 2114 и модификации,Желтый,Технические неисправности отсутствуют,2004,Передний,Нет
2017-09-20T07:20:00Z,"Трусовский район, г Астрахань, ул Пушкина, 46",ТС3,"В-класс (малый) до 3,9 м",DAEWOO Nexia,Белый,Технические неисправности отсутствуют,2012,NA,Нет
2017-09-20T07:20:00Z,"Трусовский район, г Астрахань, ул Пушкина, 46",ТС4,Минивэны и универсалы повышенной вместимости,CHEVROLET Прочие модели Chevrolet,Серый,Технические неисправности отсутствуют,2007,Полноприводный,Нет
2017-09-19T14:50:00Z,"Советский район, г Астрахань, ул Батайская, 23",ТС1,"Транспортные средства оперативно-служебные для перевозки лиц, находящихся под стражей",ГАЗ Прочие модели ГАЗ,Белый,Технические неисправности отсутствуют,2015,Задний,Нет
2017-09-18T21:20:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 58 А",ТС1,"В-класс (малый) до 3,9 м","ВАЗ  Жигули  ВАЗ-2108, 09 и модификации",Зеленый,Технические неисправности отсутствуют,2004,Передний,Нет
2017-09-18T16:30:00Z,"Кировский район, г Астрахань, ул Свердлова, 60",ТС1,"В-класс (малый) до 3,9 м",DAEWOO Nexia,Красный,Технические неисправности отсутствуют,2007,Передний,Нет
2017-09-18T16:30:00Z,"Кировский район, г Астрахань, ул Свердлова, 60",ТС2,Одноэтажные длиной от 5 до 8 м,"ГАЗ 3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Белый,Технические неисправности отсутствуют,2010,Задний,Нет
2017-09-17T01:10:00Z,"Красноярский район, с Красный Яр, ул Братская, 93",ТС1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI Accent,Серый,Технические неисправности отсутствуют,2005,Передний,Нет
2017-09-17T01:10:00Z,"Красноярский район, с Красный Яр, ул Братская, 93",ТС2,"S-класс (высший, представительский класс) более 4,9 м",TOYOTA Land Cruiser,Черный,Технические неисправности отсутствуют,2015,Полноприводный,Нет
2017-09-17T04:25:00Z,"Ахтубинский район, г Ахтубинск, ул Сталинградская, 7",ТС1,"С-класс (малый средний, компактный) до 4,3 м","ВАЗ  Жигули  ВАЗ-2108, 09 и модификации",Синий,Не устанавливались,1997,Передний,Нет
2017-09-17T03:00:00Z,Ахтубинский район,ТС1,Прочие легковые автомобили,FORD Focus,Синий,Технические неисправности отсутствуют,2007,Передний,Нет
2017-09-17T10:00:00Z,"Ленинский район, г Астрахань, ул Анри Барбюса, 29 В",ТС1,Прочие одноярусные,MERCEDES Прочие модели Mercedes,Белый,Технические неисправности отсутствуют,2013,Задний,Нет
2017-09-17T21:20:00Z,"Советский район, г Астрахань, ул Боевая, 62",ТС1,"В-класс (малый) до 3,9 м","ВАЗ  Жигули  ВАЗ-2108, 09 и модификации",Желтый,Технические неисправности отсутствуют,1999,Передний,Нет
2017-09-17T21:20:00Z,"Советский район, г Астрахань, ул Боевая, 62",ТС2,Одноэтажные длиной от 5 до 8 м,ГАЗ Прочие модели ГАЗ,Белый,Технические неисправности отсутствуют,2016,Задний,Нет
2017-09-16T17:50:00Z,Черноярский район,ТС1,"В-класс (малый) до 3,9 м",LAND ROVER Discovery,Синий,Технические неисправности отсутствуют,2001,Полноприводный,Нет
2017-09-16T17:45:00Z,"Володарский район, п Володарский, ул Фрунзе, 24",ТС1,Велосипеды,Прочие марки ТС Прочие марки и модели ТС,Иные цвета,Технические неисправности отсутствуют,NA,Задний,Нет
2017-09-16T17:45:00Z,"Володарский район, п Володарский, ул Фрунзе, 24",ТС2,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,HARLEY-DAVIDSON  Fat Bob,Черный,Технические неисправности отсутствуют,2011,Задний,Нет
2017-09-16T22:15:00Z,"Ленинский район, г Астрахань, ул Анри Барбюса, 7",ТС1,"В-класс (малый) до 3,9 м",FORD Focus,Черный,Технические неисправности отсутствуют,2012,Передний,Нет
2017-09-16T22:15:00Z,"Ленинский район, г Астрахань, ул Анри Барбюса, 7",ТС2,Цистерны,ЗИЛ 4333,Синий,Технические неисправности отсутствуют,1993,Задний,Нет
2017-09-15T06:15:00Z,Харабалинский район,ТС1,Седельные тягачи,VOLVO FM,Белый,Технические неисправности отсутствуют,2007,Задний,Нет
2017-09-15T15:10:00Z,"Икрянинский район, с Трудфронт",ТС1,Мотоциклы,УРАЛ Прочие модели Урал,NA,Технические неисправности отсутствуют,1988,NA,Нет
2017-09-15T07:55:00Z,"Приволжский район, с Началово, ул А.Блока, 33",ТС1,"А-класс (особо малый) до 3,5 м",SUZUKI Cultus Wagon,Белый,Технические неисправности отсутствуют,2011,Передний,Нет
2017-09-15T10:05:00Z,"Ленинский район, г Астрахань, ул Савушкина, 32 б литГ",ТС1,Минивэны и универсалы повышенной вместимости,SUZUKI Liana,Синий,Технические неисправности отсутствуют,2002,Передний,Нет
2017-09-15T12:02:00Z,"Советский район, г Астрахань, ул Котельная 1-я, 16",ТС1,"В-класс (малый) до 3,9 м","ВАЗ ВАЗ 2110, 21101, 21102, 21103, 21108",Многоцветный,Технические неисправности отсутствуют,2003,Передний,Нет
2017-09-15T12:02:00Z,"Советский район, г Астрахань, ул Котельная 1-я, 16",ТС2,Минивэны и универсалы повышенной вместимости,MITSUBISHI Pajero,Иные цвета,Технические неисправности отсутствуют,2004,Полноприводный,Нет
2017-09-15T12:02:00Z,"Советский район, г Астрахань, ул Котельная 1-я, 16",ТС3,"С-класс (малый средний, компактный) до 4,3 м",SKODA Octavia,Иные цвета,Технические неисправности отсутствуют,2016,Передний,Нет
2017-09-15T18:35:00Z,"Советский район, г Астрахань, ул Фунтовское шоссе, 52",ТС1,"В-класс (малый) до 3,9 м",ЗАЗ Прочие модели ЗАЗ,Белый,Технические неисправности отсутствуют,2011,Передний,Нет
2017-09-14T20:20:00Z,"Приволжский район, с Осыпной Бугор, ул Астраханская, 22",ТС1,"В-класс (малый) до 3,9 м",ВАЗ  Жигули  ВАЗ-2106 модификации,Черный,Технические неисправности отсутствуют,1990,Передний,Нет
2017-09-14T15:30:00Z,"Кировский район, г Астрахань, ул Софьи Перовской, 64",ТС1,"В-класс (малый) до 3,9 м",OPEL Astra,Черный,Технические неисправности отсутствуют,2012,Передний,Нет
2017-09-14T15:30:00Z,"Кировский район, г Астрахань, ул Софьи Перовской, 64",ТС2,Одноэтажные длиной от 5 до 8 м,ГАЗ Прочие модели ГАЗ,Белый,Технические неисправности отсутствуют,2013,Задний,Нет
2017-09-14T20:10:00Z,"Кировский район, г Астрахань, ул Набережная 1 Мая, 148",ТС1,"В-класс (малый) до 3,9 м",ЗАЗ Прочие модели ЗАЗ,Серый,Технические неисправности отсутствуют,2010,Передний,Нет
2017-09-14T20:10:00Z,"Кировский район, г Астрахань, ул Набережная 1 Мая, 148",ТС2,"В-класс (малый) до 3,9 м",AUDI А6,Белый,Технические неисправности отсутствуют,1997,Полноприводный,Нет
2017-09-14T19:05:00Z,"Советский район, г Астрахань, ул Безжонова, 3",ТС1,"В-класс (малый) до 3,9 м",RENAULT Duster,Синий,Технические неисправности отсутствуют,2014,Передний,Нет
2017-09-14T19:05:00Z,"Советский район, г Астрахань, ул Безжонова, 3",ТС2,"В-класс (малый) до 3,9 м",TOYOTA Прочие модели Toyota,Серый,Технические неисправности отсутствуют,1998,Задний,Нет
2017-09-14T07:40:00Z,"Советский район, г Астрахань, ул Котельная 1-я, 52",ТС1,Минивэны и универсалы повышенной вместимости,HONDA HR-V,Белый,Технические неисправности отсутствуют,1999,Передний,Нет
2017-09-13T23:00:00Z,"Ленинский район, г Астрахань, ул Анри Барбюса, 17",ТС1,Мотоциклы,BMW Прочие модели BMW,Синий,Технические неисправности отсутствуют,2013,Иной,Нет
2017-09-13T23:00:00Z,"Ленинский район, г Астрахань, ул Анри Барбюса, 17",ТС2,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2115 и модификации,Черный,Технические неисправности отсутствуют,2006,Передний,Нет
2017-09-13T12:30:00Z,"Кировский район, г Астрахань, ул Кирова, 28",ТС1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET Aveo,Белый,Технические неисправности отсутствуют,2010,Передний,Нет
2017-09-13T00:10:00Z,"Харабалинский район, с Селитренное, ул Степная, 28",ТС1,Бортовые грузовые автомобили,КАМАЗ Прочие модели КАМАЗ,Зеленый,Технические неисправности отсутствуют,1979,Передний,Нет
2017-09-13T01:40:00Z,"Трусовский район, г Астрахань, ул Ногинская, 1",ТС1,"В-класс (малый) до 3,9 м",MAZDA Mazda 6,Красный,Технические неисправности отсутствуют,2010,Передний,Нет
2017-09-13T01:40:00Z,"Трусовский район, г Астрахань, ул Ногинская, 1",ТС2,"А-класс (особо малый) до 3,5 м",ВАЗ ВАЗ 2131 и модификации,Иные цвета,Технические неисправности отсутствуют,2015,Полноприводный,Нет
2017-09-13T23:00:00Z,"Советский район, г Астрахань, ул Народная 4-я, 8",ТС1,"В-класс (малый) до 3,9 м",RENAULT Symbol,Серый,Технические неисправности отсутствуют,2005,Передний,Нет
2017-09-12T09:00:00Z,"Трусовский район, г Астрахань, ул Дзержинского, 80 Б",ТС1,"В-класс (малый) до 3,9 м",NISSAN Tiida,Желтый,Технические неисправности отсутствуют,2004,Передний,Нет
2017-09-12T09:00:00Z,"Трусовский район, г Астрахань, ул Дзержинского, 80 Б",ТС2,Прочие одноярусные,"ГАЗ 3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Белый,Технические неисправности отсутствуют,2010,Задний,Нет
2017-09-12T12:40:00Z,"Кировский район, г Астрахань, ул Красная Набережная, 99",ТС1,Одноэтажные длиной от 5 до 8 м,"ГАЗ 3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Серый,"Наличие конструктивных изменений по сравнению с серийным ТС, сведения о которых отсутствуют в регистрационных документах",2008,Задний,Нет
2017-09-12T18:25:00Z,"Советский район, г Астрахань, ул Кубанская, 17",ТС1,"В-класс (малый) до 3,9 м",CHEVROLET Прочие модели Chevrolet,Иные цвета,Технические неисправности отсутствуют,2008,Передний,Нет
2017-09-11T17:00:00Z,"Харабалинский район, с Речное, ул Заречная, 1",ТС1,Мотоциклы,УРАЛ 8103-1,Черный,Технические неисправности отсутствуют,1992,Иной,Нет
2017-09-11T20:00:00Z,"Советский район, г Астрахань, ул Николая Островского, 120",ТС1,"В-класс (малый) до 3,9 м",OPEL Vectra,Иные цвета,Технические неисправности отсутствуют,2006,Передний,Нет
2017-09-11T20:00:00Z,"Советский район, г Астрахань, ул Николая Островского, 120",ТС2,"В-класс (малый) до 3,9 м",TOYOTA Corolla,Серый,Технические неисправности отсутствуют,2011,Передний,Нет
2017-09-11T20:00:00Z,"Советский район, г Астрахань, ул Николая Островского, 120",ТС3,"В-класс (малый) до 3,9 м",DAEWOO Nexia,Красный,Технические неисправности отсутствуют,2012,Передний,Нет
2017-09-11T20:00:00Z,"Советский район, г Астрахань, ул Николая Островского, 120",ТС4,"В-класс (малый) до 3,9 м",NISSAN Almera,Белый,Технические неисправности отсутствуют,2017,Передний,Нет
2017-09-11T20:00:00Z,"Советский район, г Астрахань, ул Николая Островского, 120",ТС5,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ Largus (Ларгус),Белый,Технические неисправности отсутствуют,2013,Передний,Нет
2017-09-11T20:10:00Z,Икрянинский район,ТС1,"В-класс (малый) до 3,9 м","ВАЗ  Жигули  ВАЗ-2108, 09 и модификации",Красный,Технические неисправности отсутствуют,2001,Передний,Нет
2017-09-11T09:45:00Z,"Советский район, г Астрахань, ул Николая Островского, .",ТС1,"В-класс (малый) до 3,9 м","ВАЗ ВАЗ 2110, 21101, 21102, 21103, 21108",Синий,Технические неисправности отсутствуют,2000,Передний,Нет
2017-09-11T09:45:00Z,"Советский район, г Астрахань, ул Николая Островского, .",ТС2,Прочие легковые автомобили,"ГАЗ 3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Черный,Отсутствуют предусмотренные конструкцией транспортного средства ремни безопасности и(или) подголовники сидений,2008,Задний,Нет
2017-09-11T13:45:00Z,"Кировский район, г Астрахань, ул Софьи Перовской, 84",ТС1,"С-класс (малый средний, компактный) до 4,3 м",MAZDA Mazda 3,Белый,Технические неисправности отсутствуют,2013,Передний,Нет
2017-09-11T08:15:00Z,"Советский район, г Астрахань, ул Моздокская, 1",ТС1,"В-класс (малый) до 3,9 м",KIA Spectra,Красный,Технические неисправности отсутствуют,2006,Передний,Нет
2017-09-10T16:50:00Z,"Трусовский район, г Астрахань, ул Магистральная, 1 а",ТС1,"В-класс (малый) до 3,9 м",KIA Ceed,Белый,Технические неисправности отсутствуют,2013,Передний,Нет
2017-09-10T16:50:00Z,"Трусовский район, г Астрахань, ул Магистральная, 1 а",ТС2,"В-класс (малый) до 3,9 м",DAEWOO Nexia,Красный,Технические неисправности отсутствуют,2012,Передний,Нет
2017-09-10T12:50:00Z,"Ленинский район, г Астрахань, ул Бабаевского, 124",ТС1,"В-класс (малый) до 3,9 м",ВАЗ Kalina,Синий,Технические неисправности отсутствуют,2010,Передний,Нет
2017-09-10T23:50:00Z,"Ленинский район, г Астрахань, ул Яблочкова, 23 А",ТС1,Иные ТС,NA,NA,Технические неисправности отсутствуют,NA,NA,Да
2017-09-10T10:15:00Z,"Советский район, г Астрахань, ул Фунтовское шоссе, 2",ТС1,"В-класс (малый) до 3,9 м",TOYOTA Corolla,Белый,Технические неисправности отсутствуют,2011,Передний,Нет
2017-09-10T10:15:00Z,"Советский район, г Астрахань, ул Фунтовское шоссе, 2",ТС2,"В-класс (малый) до 3,9 м",BMW Прочие модели BMW,Зеленый,Технические неисправности отсутствуют,1982,Задний,Нет
2017-09-10T14:10:00Z,"Кировский район, г Астрахань, ул Куликова, 50",ТС1,Минивэны и универсалы повышенной вместимости,HYUNDAI Tucson,Черный,Технические неисправности отсутствуют,2007,Полноприводный,Нет
2017-09-10T14:10:00Z,"Кировский район, г Астрахань, ул Куликова, 50",ТС2,"В-класс (малый) до 3,9 м",ВАЗ Kalina,Синий,Технические неисправности отсутствуют,2011,Передний,Нет
2017-09-09T09:50:00Z,"Ленинский район, г Астрахань, ул Соколова, 89",ТС1,Велосипеды,Прочие марки ТС Прочие марки и модели ТС,Оранжевый,Технические неисправности отсутствуют,NA,Иной,Нет
2017-09-09T09:50:00Z,"Ленинский район, г Астрахань, ул Соколова, 89",ТС2,"В-класс (малый) до 3,9 м",ВАЗ Priora,Белый,Технические неисправности отсутствуют,2012,Задний,Нет
2017-09-09T13:30:00Z,"Ленинский район, г Астрахань, ул Латвийская, 10",ТС1,Бортовые грузовые автомобили,ГАЗ Прочие модели ГАЗ,Белый,Технические неисправности отсутствуют,2011,Задний,Нет
2017-09-09T13:30:00Z,"Ленинский район, г Астрахань, ул Латвийская, 10",ТС2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA Camry,Серый,Технические неисправности отсутствуют,2010,Передний,Нет
2017-09-09T19:25:00Z,"Советский район, г Астрахань, ул Николая Островского, 67",ТС1,Минивэны и универсалы повышенной вместимости,ВАЗ  Жигули  ВАЗ-2104 модификации,Желтый,Технические неисправности отсутствуют,2010,Задний,Нет
2017-09-09T19:25:00Z,"Советский район, г Астрахань, ул Николая Островского, 67",ТС2,"В-класс (малый) до 3,9 м",ВАЗ ВАЗ 2114 и модификации,Синий,Технические неисправности отсутствуют,2007,Передний,Нет
2017-09-09T21:30:00Z,"Кировский район, г Астрахань, пл Ленина, 8",ТС1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ Granta (Гранта),Белый,Технические неисправности отсутствуют,2013,Передний,Нет
2017-09-09T23:10:00Z,"Советский район, г Астрахань, ул Николая Островского, 57",ТС1,"С-класс (малый средний, компактный) до 4,3 м",KIA Spectra,Белый,Технические неисправности отсутствуют,2007,Передний,Нет
2017-09-09T00:05:00Z,Ахтубинский район,ТС1,Прочие легковые автомобили,BMW X5,Черный,Технические неисправности отсутствуют,2007,Задний,Нет
2017-09-08T13:20:00Z,"Советский район, г Астрахань, ул Николая Островского, 136 1",ТС1,"А-класс (особо малый) до 3,5 м",KIA Cerato,Белый,Технические неисправности отсутствуют,2016,Передний,Нет
2017-09-08T16:20:00Z,"Советский район, г Астрахань, ул Николая Островского, 127",ТС1,"В-класс (малый) до 3,9 м",CHEVROLET Прочие модели Chevrolet,Зеленый,Технические неисправности отсутствуют,2006,Передний,Нет
2017-10-05T18:28:00Z,"Икрянинский район, с Бахтемир, ул Ленина, 46",ТС1,"В-класс (малый) до 3,9 м",VOLKSWAGEN Polo,Иные цвета,Технические неисправности отсутствуют,2012,Передний,Нет
2017-10-05T18:45:00Z,Наримановский район,ТС1,Минивэны и универсалы повышенной вместимости,TOYOTA RAV 4,Иные цвета,Технические неисправности отсутствуют,2013,Полноприводный,Нет
2017-10-05T18:45:00Z,Наримановский район,ТС2,"В-класс (малый) до 3,9 м",HYUNDAI Accent,Синий,Технические неисправности отсутствуют,2008,Задний,Нет
2017-10-05T19:05:00Z,"Ленинский район, г Астрахань, ул Ляхова, .",ТС1,"С-класс (малый средний, компактный) до 4,3 м",PEUGEOT 308,Многоцветный,Технические неисправности отсутствуют,2011,Передний,Нет
2017-10-05T13:40:00Z,"Советский район, г Астрахань, ул Бакинская, 112",ТС1,Минивэны и универсалы повышенной вместимости,KIA Sportage,Белый,Технические неисправности отсутствуют,2015,Передний,Нет
